keen.timestamp,keen.created_at,keen.id,Category,CategoryExpanded,CategoryWhere,Collections,Copyright,Dimensions,Filename,Format,MediaIrn,Object,ObjectIrn,Size,TransactionID
2014-06-12T03:27:43.737Z,2014-06-12T03:27:43.737Z,53991e2f00111c0a2dbef393,Research,To identify NZ fauna. ,,Insects,Creative Commons BY-NC-ND,4272 x 2848,MA_I162496.4272x2848.jpg,JPEG,157997,"Hydrogamasus kensleri Luxton, 1967; holotype",124955,1.29 MB,1e3e-31ad-d60b-1eec-7900
2014-06-05T02:21:47.831Z,2014-06-05T02:21:47.831Z,538fd43b36bf5a0fdb28e069,Other,To illustrate a local engineering heritage walking tour for a mobile devise app.,,Art,No known copyright restrictions,640 x 493,MA_I083399.jpg,JPEG,79334,"Part of Lambton Harbour, in Port Nicholson, New Zealand.",135674,0.44 MB,e15b-4f04-a60f-f462-02c6
2014-12-22T20:32:32.885Z,2014-12-22T20:32:32.885Z,54987fe02fd4b11411871ea4,Research,To illustrate a newspaper story,,Photography,No known copyright restrictions,640 x 487,MA_I010574.647x493.jpg,JPEG,763,Temuka,23501,0.04 MB,0b45-8ec1-a145-65f2-eba9
2014-12-15T10:42:38.567Z,2014-12-15T10:42:38.567Z,548ebb1e3bc6960bbb686d47,Personal,to illustrate a philatelic theme of Captain Cook's interest in Polynesian canoes,,Pacific Cultures,Creative Commons BY-NC-ND,3000 x 2417,MA_I058933.3000x3000.jpg,JPEG,56175,Model Tipaerua (model canoe),648721,3.17 MB,8ea0-9c2b-410f-fb3a-591d
2014-09-10T22:33:58.959Z,2014-09-10T22:33:58.959Z,5410d1d6bcb79c6ca34b9892,School,To illustrate our moa gallery,,Art,Creative Commons BY-NC-ND,1918 x 2400,MA_I043757.2400x2400.jpg,JPEG,40882,North Island Giant Moa. Dinornis novaezealandiae. From the series: Extinct Birds of New Zealand.,710916,4.12 MB,3a78-bd88-9099-8d72-4365
2014-08-05T08:03:27.436Z,2014-08-05T08:03:27.436Z,53e08fcf00111c1c2d91c2cc,School,To print out as I am writing an essay on this work,,Art,No known copyright restrictions,513 x 640,MA_I020162.962x1200.jpg,JPEG,13628,"Among the kauris, Waitakeres",44742,0.09 MB,b91f-fd80-c11d-7dab-40a3
2014-06-11T10:50:50.540Z,2014-06-11T10:50:50.540Z,5398348ad97b8505c878312e,Blog,To provide a few examples,[redacted],Art,No known copyright restrictions,6820 x 5052,MA_I161408.jpg,JPEG,156915,Mt. Cook from Tasman Valley,35869,5.58 MB,327f-32f9-72e4-bc39-64c4
2014-09-28T08:47:09.589Z,2014-09-28T08:47:09.589Z,5427cb0d07271970b8fbe092,Personal,To put on my Facebook page '[Redacted].' I hope that is okay?,,Photography,No known copyright restrictions,3312 x 2298,MA_I243562.3312x2298.jpg,JPEG,242241,"Railway Station, Palmerston North",216578,1.28 MB,2d3f-4e07-ccf1-3fa6-adeb
2015-02-15T10:41:22.063Z,2015-02-15T10:41:22.063Z,54e077d2e08557677ecf9958,Other,To put on t shirts and gift items.,,Photography,No known copyright restrictions,5000 x 3758,MA_I223407.5000x5000.jpg,JPEG,221943,Arch of Septimus Severus,1145381,4.12 MB,0c32-4e11-6f42-0b51-9b80
2014-06-03T20:18:12.197Z,2014-06-03T20:18:12.197Z,538e2d8405cd664d1cb6aafd,Research,To see whether this image is better quality than the same image that we hold in the Hokitika Museum Collection,,Art,No known copyright restrictions,4000 x 2850,MA_I169361.4000x4000.jpg,JPEG,165238,"Okarita, a digging township.",595483,12.07 MB,3ae6-c5d4-ab6e-31d9-ebcd
2014-06-06T20:44:07.876Z,2014-06-06T20:44:07.876Z,5392281700111c0af5b0f1e1,Personal,to send to a cat-loving friend,,Art,No known copyright restrictions,18898 x 2528,MA_I284821.18898x2528.jpg,JPEG,284424,Five cats,44778,12.63 MB,736a-374a-7134-7fb1-affc
2014-06-03T14:33:19.790Z,2014-06-03T14:33:19.790Z,538ddcaf00111c53695e0c7d,Other,To send to my boss. She loves cats and we would also like to eventually share images from our collection (at the[Redacted]) for download. Your site is another fantastic one allowing downloads under the creative commons license. Keep up the good work!,,History,Creative Commons BY-NC-ND,2592 x 2942,MA_I137862.jpg,JPEG,133033,Teapot,70868,1.26 MB,6fb7-2921-dba7-96be-0d3c
2014-12-08T20:50:33.729Z,2014-12-08T20:50:33.729Z,54860f19c2266c2ab547ee5b,Other,To share on Facebook,,Photography,No known copyright restrictions,9638 x 8096,MA_I062032.9638x8096.jpg,JPEG,59163,"Main Street, Masterton looking South",128023,13.14 MB,44ab-a181-0c06-654e-07e8
2015-02-25T19:11:26.003Z,2015-02-25T19:11:26.003Z,54ee1e5e3bc69648271ba290,Personal,To share with others interested in the history of shipwrecks on Auckland island,,Photography,No known copyright restrictions,8079 x 6196,MA_I263888.8079x6196.jpg,JPEG,262825,"Wreck of Grafton, Epigwaitt, Auckland Islands",19841,10.78 MB,917f-5d53-f3b1-35ba-34f7
2014-06-10T21:05:18.945Z,2014-06-10T21:05:18.945Z,5397730e00111c0a05767794,School,To teach myself more about the depiction of light in painting to pass on to my school pupils,,Art,No known copyright restrictions,3921 x 2816,MA_I135733.jpg,JPEG,130801,Landscape,43747,7.12 MB,56b7-0b72-b2e7-98dc-25ae
2015-01-21T00:58:10.455Z,2015-01-21T00:58:10.455Z,54bef9a23bc6962eb3aa0c13,not-selected,To use as a provocation for our tamariki when they are creating in the block corner.,,Photography,No known copyright restrictions,7998 x 6182,MA_I297046.7998x6182.jpg,JPEG,296824,"House [fale] building, Samoa",112633,11.71 MB,06fb-5b4c-adbe-a072-99a3
2015-01-21T00:58:12.021Z,2015-01-21T00:58:12.021Z,54bef9a4c1e0ab2bf8f8ee28,not-selected,To use as a provocation for our tamariki when they are creating in the block corner.,,Photography,No known copyright restrictions,7998 x 6182,MA_I297046.7998x6182.jpg,JPEG,296824,"House [fale] building, Samoa",112633,11.71 MB,bf81-8f05-c94a-f2ea-28c9
2014-08-06T03:47:09.327Z,2014-08-06T03:47:09.327Z,53e1a53d00111c1c54489d8b,School,To use as an image on a blog about Hamilton's architectural heritage for a class assignment,,Photography,No known copyright restrictions,3240 x 2124,MA_I243378.3240x2124.jpg,JPEG,242070,"Library and Court House, Hamilton",216803,1.29 MB,439c-8e97-4ba6-ffa7-eb40
2014-11-27T14:32:38.790Z,2014-11-27T14:32:38.790Z,54773606c9e16353c25f7b25,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,2400 x 1600,MA_I068233.2400x2400.jpg,JPEG,65236,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.84 MB,ca94-0136-a7f2-c108-8adb
2014-11-27T14:32:42.523Z,2014-11-27T14:32:42.523Z,5477360ac9e16353f116606e,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,2400 x 1600,MA_I068709.2400x2400.jpg,JPEG,65721,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.56 MB,530c-f45e-c0c5-f1c7-0326
2014-11-27T14:32:45.674Z,2014-11-27T14:32:45.674Z,5477360d248196491f1b6c77,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,2400 x 1600,MA_I068819.2400x2400.jpg,JPEG,65840,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.86 MB,b2d4-d11a-a2b6-5b43-56c1
2014-11-27T14:32:48.199Z,2014-11-27T14:32:48.199Z,54773610248196493bef0c03,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I200852.3456x2304.jpg,JPEG,199092,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.48 MB,8fcd-7e64-c7fc-cdb9-79db
2014-11-27T14:32:50.368Z,2014-11-27T14:32:50.368Z,5477361236bca41e3061252d,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201026.3456x2304.jpg,JPEG,199266,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.41 MB,fed0-3db0-76bc-326f-062a
2014-11-27T14:32:53.832Z,2014-11-27T14:32:53.832Z,547736157d8cb963364a6101,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201202.3456x2304.jpg,JPEG,199442,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.70 MB,7f93-33e3-c195-baec-7d65
2014-11-27T14:32:55.671Z,2014-11-27T14:32:55.671Z,547736177d8cb963676590b3,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201230.3456x2304.jpg,JPEG,199462,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.28 MB,2257-45f1-60e4-05e4-9268
2014-11-27T14:32:57.963Z,2014-11-27T14:32:57.963Z,5477361936bca41e4fb02368,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201230.3456x2304.jpg,JPEG,199462,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.28 MB,a6a5-15d3-f86a-8c3f-e222
2014-11-27T14:33:00.362Z,2014-11-27T14:33:00.362Z,5477361c7d8cb9636015a60b,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201231.3456x2304.jpg,JPEG,199463,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.32 MB,09fa-1f72-8afa-077e-ef7e
2014-11-27T14:33:01.074Z,2014-11-27T14:33:01.074Z,5477361de861705891f4cddb,Other,To use as reference for my personal training on scientific illustration ,,Marine Mammals,Creative Commons BY-NC-ND,3456 x 2304,MA_I201232.3456x2304.jpg,JPEG,199464,"Killer whale, Orcinus orca (Linnaeus, 1758)",780234,0.25 MB,ba63-3779-c7d1-bca8-4b5e
2014-10-07T17:06:04.595Z,2014-10-07T17:06:04.595Z,54341d7c07271970c456b1fb,Other,to use in creating 3D objects for virtual art collection,,Art,No known copyright restrictions,6634 x 5109,MA_I216286.6634x5109.jpg,JPEG,214709,A moho takahe (Notornis mantelli),1118264,7.82 MB,87f0-515f-53e6-aad6-2c7a
2014-06-06T09:07:01.310Z,2014-06-06T09:07:01.310Z,539184b573f4bb2e2f05ebe0,Other,to use in mixed media work,,Photography,No known copyright restrictions,2400 x 1795,MA_I026545.2400x2400.jpg,JPEG,22130,Cyclist,172537,1.99 MB,45fe-3338-03bc-9c84-eb0e
2014-08-18T23:43:41.976Z,2014-08-18T23:43:41.976Z,53f28fad36bf5a28f779d1f8,Blog,To use in the history of Otago University blog.,[redacted],Photography,No known copyright restrictions,640 x 488,MA_I023624.649x495.jpg,JPEG,18283,"Holy Cross College, Mosgiel",17808,0.04 MB,1473-fb7b-f85b-f2a0-bd2c
2014-06-05T10:07:00.096Z,2014-06-05T10:07:00.096Z,5390414400111c0af5713d06,Personal,To use in wananga for Ngati Whakaue,,Photography,No known copyright restrictions,4060 x 2676,MA_I248275.4060x2676.jpg,JPEG,247051,Mokoia Island - Rotorua,1185702,2.48 MB,ec83-34e1-cfbe-8f67-b411
2014-06-11T22:34:50.983Z,2014-06-11T22:34:50.983Z,5398d98ad97b8505baad5305,Blog,To use on the Waikato Museum Facebook page. ,[redacted],Photography,No known copyright restrictions,3216 x 2154,MA_I243391.3216x2154.jpg,JPEG,242083,Hamilton,216833,1.23 MB,7842-2377-929f-b122-b4c3
2015-02-24T02:27:01.029Z,2015-02-24T02:27:01.029Z,54ebe1753bc69655167254d8,School,Treaty programmes,,History,Creative Commons BY-NC-ND,2400 x 1732,MA_I006442.2400x2400.jpg,JPEG,11163,New Zealand Company flag,62255,2.40 MB,be3c-d2f6-6d75-b579-5c7e
2015-02-24T02:27:33.133Z,2015-02-24T02:27:33.133Z,54ebe1953bc69655167257f4,School,Treaty programmes,,History,Creative Commons BY-NC-ND,2400 x 1732,MA_I006442.2400x2400.jpg,JPEG,11163,New Zealand Company flag,62255,2.40 MB,12ce-4f87-9247-d73c-d659
2014-06-05T02:51:40.996Z,2014-06-05T02:51:40.996Z,538fdb3c05cd661241be6fae,Other,Trial project using location-based mobile content,,Photography,No known copyright restrictions,7999 x 6205,MA_I062726.7999x6205.jpg,JPEG,38086,Auckland,22074,10.94 MB,3d74-b376-cad8-f5e1-c9cf
2014-06-04T21:36:04.220Z,2014-06-04T21:36:04.220Z,538f914473f4bb2e48c889e1,Blog,Trustee of Mokoia Island and am wanting to update our web and also storyboards on the Island,[redacted],Photography,No known copyright restrictions,640 x 487,MA_I026969.640x640.jpg,JPEG,22692,Hinemoa Bath,20306,0.19 MB,6254-04c2-bf37-0fcd-a4cd
2014-09-08T03:20:26.561Z,2014-09-08T03:20:26.561Z,540d207a80a7bd6be8188a69,Research,trying to date buildings,,Photography,No known copyright restrictions,3000 x 2167,MA_I078742.jpg,JPEG,75231,"North Dunedin from Heriot Row, Knox Church centre",194940,1.22 MB,0f95-5ca6-ec5a-64f7-40db
2015-01-19T16:26:56.505Z,2015-01-19T16:26:56.505Z,54bd30503bc696782c221bef,Research,Trying to identify a cetomimid larva,,Fish,Creative Commons BY-NC-ND,4368 x 2912,MA_I254362.4368x2912.jpg,JPEG,253182,"Flabby whalefish, Gyrinomimus grahami Richardson &amp; Garrick, 1964; holotype",166422,0.70 MB,70df-b4a3-c63b-abb8-4ffd
2015-01-19T16:27:25.326Z,2015-01-19T16:27:25.326Z,54bd306dc1e0ab149697ace8,Research,Trying to identify a cetomimid larva,,Fish,Creative Commons BY-NC-ND,4368 x 2912,MA_I254362.4368x2912.jpg,JPEG,253182,"Flabby whalefish, Gyrinomimus grahami Richardson &amp; Garrick, 1964; holotype",166422,0.70 MB,de8f-0d31-d49f-acec-34b4
2014-08-14T06:32:21.795Z,2014-08-14T06:32:21.795Z,53ec57f5072719467f070f84,Personal,Trying to identify buildings,,Photography,No known copyright restrictions,5992 x 4634,MA_I209541.5992x4634.jpg,JPEG,207887,View of Chief Taipari’s House &amp; Grounds. From the album: Views of the Thames Gold Fields; American Photographic Company,830330,5.58 MB,cc1a-b357-b469-d105-99b7
2014-08-14T06:32:45.962Z,2014-08-14T06:32:45.962Z,53ec580dbcb79c6a1af598dc,Personal,Trying to identify buildings,,Photography,No known copyright restrictions,5992 x 4634,MA_I209541.5992x4634.jpg,JPEG,207887,View of Chief Taipari’s House &amp; Grounds. From the album: Views of the Thames Gold Fields; American Photographic Company,830330,5.58 MB,d9f5-b614-a4c0-10a0-aac5
2015-03-12T22:44:50.531Z,2015-03-12T22:44:50.531Z,550216e2d2eaaa3e2f645e4d,Personal,Trying to identify some plants I photographed before I upload them to i.e. commons.wikimedia.org,,Art,No known copyright restrictions,2453 x 3000,MA_I078134.jpg,JPEG,74621,Wahlenbergia congesta; Wahlenbergia violacea; Wahlenbergia rupestris; Lobelia anceps; Forstera sedifolia; Pratia angulata; Panakenake; Selleria radicans; Lobelia roughii.,310724,1.98 MB,ca51-47ca-945b-d349-ad9c
2015-02-14T07:55:58.825Z,2015-02-14T07:55:58.825Z,54deff8e90e4bd7c105b07cf,Personal,Trying to identify the soldier in a photo received from relatives in UK - looks like this man. ,,Photography,No known copyright restrictions,6119 x 8264,MA_I282158.6119x8264.jpg,JPEG,281710,Copy of a portrait of William Darcy Davies,371625,6.75 MB,09be-193a-23b0-bc81-1df1
2014-11-29T07:56:48.890Z,2014-11-29T07:56:48.890Z,54797c40bcb79c464185ae6a,Personal,Trying to locate a family headstone is what is now Fairfield Park Cemetery which features in this photograph.,,Photography,No known copyright restrictions,3000 x 2327,MA_I011664.3000x3000.jpg,JPEG,2260,"Nelson, from south",22768,4.92 MB,abbb-1f10-9ddb-a012-f8d5
2014-11-09T01:01:14.821Z,2014-11-09T01:01:14.821Z,545ebcdac9e1634f98732f4b,Personal,trying to locate early images of lower Valley Road Mount Eden,,Photography,No known copyright restrictions,7935 x 6118,MA_I043629.7935x6118.jpg,JPEG,40759,[Auckland from Mount Eden],22327,11.80 MB,e633-550e-dc5a-f36e-47e0
2014-07-10T01:36:18.856Z,2014-07-10T01:36:18.856Z,53bdee1280a7bd74ab13e0d8,Blog,Tumblr,,Art,Creative Commons BY-NC-ND,3036 x 4434,MA_I117086.jpg,JPEG,111717,Saga,41432,4.96 MB,0ed0-6740-e361-2b8a-04b0
2014-06-08T07:27:57.961Z,2014-06-08T07:27:57.961Z,5394107dce5e4316efd5b76e,Blog,Twitter,,History,Creative Commons BY-NC-ND,2704 x 2150,MA_I189772.2704x2150.jpg,JPEG,187894,Teapot,70872,0.42 MB,502f-df34-3632-e2d0-7a71
2015-01-22T01:44:30.887Z,2015-01-22T01:44:30.887Z,54c055fe90e4bd3a1066da96,Other,Twitter avatar,,Archives - Collected,No known copyright restrictions,2726 x 4420,MA_I213867.2726x4420.jpg,JPEG,212266,Major E.P. Cox,1053848,3.56 MB,024c-2a40-c2e4-202b-53a2
2014-08-24T21:10:25.441Z,2014-08-24T21:10:25.441Z,53fa54c1e8617033ba4c6dea,Blog,Twitter header image,,Art,No known copyright restrictions,2400 x 1719,MA_I064766.jpg,JPEG,61750,Little spotted kiwi (Apteryx owenii),159924,1.14 MB,3b20-c630-b7b7-90a8-eded
2014-08-12T07:48:48.250Z,2014-08-12T07:48:48.250Z,53e9c6e0e87596263f79620c,School,Undergraduate presentation on the artist.,,Art,No known copyright restrictions,6508 x 3775,MA_I156238.jpg,JPEG,151644,Where the Treaty of Waitangi was signed,43440,11.37 MB,cf96-2d89-4c40-7a24-df59
2014-08-12T07:49:38.038Z,2014-08-12T07:49:38.038Z,53e9c71236bca40b91f8be49,School,Undergraduate presentation on the artist.,,Art,No known copyright restrictions,3606 x 4956,MA_I120511.jpg,JPEG,115365,"Burial place of Hone Heke, Bay of Islands",38614,24.83 MB,98ca-d82d-1417-b96e-0118
2014-07-30T10:22:39.384Z,2014-07-30T10:22:39.384Z,53d8c76f709a3952daacc78a,School,Uni,,Pacific Cultures,No known copyright restrictions,3873 x 3017,MA_I118601.jpg,JPEG,254603,T&#239;vaevae  ta’&#246;rei (patch work quilt),711269,9.91 MB,2447-87c5-1ec2-9b5d-b1d0
2014-07-30T10:24:19.737Z,2014-07-30T10:24:19.737Z,53d8c7d300111c7f2ce49cce,School,Uni,,Pacific Cultures,No known copyright restrictions,3873 x 3017,MA_I118601.jpg,JPEG,254603,T&#239;vaevae  ta’&#246;rei (patch work quilt),711269,9.91 MB,ab71-825f-eecc-33a5-971a
2014-07-30T10:51:44.233Z,2014-07-30T10:51:44.233Z,53d8ce40bcb79c446125368e,School,Uni,,History,Creative Commons BY-NC-ND,4464 x 6181,MA_I321827.4464x6181.jpg,JPEG,322142,"Bathing costume, woman’s",355737,2.87 MB,72d2-c18b-02ae-7be5-7584
2015-02-13T23:28:37.158Z,2015-02-13T23:28:37.158Z,54de88a546f9a761f1217417,Personal,Uploading to wikimedia and wikipedia article,,Photography,No known copyright restrictions,4006 x 6568,MA_I337449.4006x6568.jpg,JPEG,338387,John Buchanan,1439306,4.45 MB,da0d-7c16-9171-86b1-6e11
2015-02-13T23:29:29.092Z,2015-02-13T23:29:29.092Z,54de88d990e4bd7bd2083dd3,Personal,Uploading to wikimedia and wikipedia article,,Art,No known copyright restrictions,2049 x 2400,MA_I087863.jpg,JPEG,83286,Portrait of John Buchanan,532839,3.20 MB,3f0c-9423-4a62-eadd-6d6c
2015-02-13T23:31:44.021Z,2015-02-13T23:31:44.021Z,54de8960d2eaaa75e160fb04,Personal,Uploading to wikimedia and wikipedia article,,Photography,No known copyright restrictions,4006 x 6568,MA_I337449.4006x6568.jpg,JPEG,338387,John Buchanan,1439306,4.45 MB,390e-625b-34cc-92b7-2328
2015-02-13T23:31:50.396Z,2015-02-13T23:31:50.396Z,54de8966d2eaaa760240682e,Personal,Uploading to wikimedia and wikipedia article,,Art,No known copyright restrictions,2049 x 2400,MA_I087863.jpg,JPEG,83286,Portrait of John Buchanan,532839,3.20 MB,c469-4b8c-f431-67d6-6522
2014-11-19T21:00:34.926Z,2014-11-19T21:00:34.926Z,546d04f2e875965ae8f760b2,Other,Use as the cover of a classical music cd named Legends of Rotorua to be released worldwide.,,Art,No known copyright restrictions,4864 x 3629,MA_I310665.4864x3629.jpg,JPEG,310710,White Terraces,42254,15.55 MB,178e-6fbe-0f8f-ad57-d34d
2015-03-17T12:36:06.926Z,2015-03-17T12:36:06.926Z,55081fb6e085575eb7d45f40,not-selected,Use for ANZAC Day Display in Qatar,,Photography,No known copyright restrictions,5988 x 3763,MA_I336221.5988x3763.jpg,JPEG,337125,"ANZAC showing the pier.  From the album: Photograph album of Major J.M. Rose, 1st NZEF",1389617,19.97 MB,7e47-e4c5-4d63-917a-f3b6
2015-03-17T12:36:23.860Z,2015-03-17T12:36:23.860Z,55081fc7c1e0ab5a33a08d4c,not-selected,Use for ANZAC Day Display in Qatar,,Photography,No known copyright restrictions,5988 x 3763,MA_I336221.5988x3763.jpg,JPEG,337125,"ANZAC showing the pier.  From the album: Photograph album of Major J.M. Rose, 1st NZEF",1389617,19.97 MB,2090-607a-d961-0838-13de
2014-09-10T02:56:46.154Z,2014-09-10T02:56:46.154Z,540fbdeebcb79c6caf44e7b4,Other,Use in a flag for the 'Duty & Adventure' theme of the WW100 Programme (including for supply to community organisations & local councils to use).,,Photography,No known copyright restrictions,3436 x 4658,MA_I261423.3436x4658.jpg,JPEG,260361,Portrait of David and Edith Simpson,402361,9.51 MB,0a15-b663-9352-c2ec-787f
